aqi,csecs,c00_30,c00_50,c01_00,c02_50,motion,pm01_0,pm02_5,pm10_0,sensor,voltage,csamples,humidity,pressure,aqi_level,pm01_0cf1,pm02_5cf1,pm10_0cf1,pm01_0_rstd,pm02_5_rstd,pm10_0_rstd,temperature,aqi_algorithm,device_uid,captured,location,lat,lon,serial_number,heatIndex
64,60,2233,630,118,10,,10.583333,18.36111,19.61111,pms7003,4.1679688,36,69.036316,98471.95,moderate,10.583333,18.36111,19.61111,0.15209961,0.11437988,0.11895752,29.660517,cf-atm,dev:864475046524962,2023-10-25T08:12:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
59,60,2138,602,93,5,,10.6285715,16.085714,16.714285,pms7003,4.15625,35,73.78896,98444.3,moderate,10.6285715,16.085714,16.714285,0.11199951,0.075927734,0.08154297,29.120525,cf-atm,dev:864475046524962,2023-10-25T07:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
54,60,1698,484,81,9,,7.37931,13.24138,14,pms7003,4.15625,29,81.632225,98407.875,moderate,7.37931,13.24138,14,0.116882324,0.09814453,0.11767578,27.777445,cf-atm,dev:864475046524962,2023-10-25T07:12:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
85,60,3212,930,162,13,,17.594595,28.378378,29.54054,pms7003,4.1640625,37,93.570984,98390.23,moderate,17.621622,28.621622,29.54054,0.076293945,0.05532837,0.07720947,24.168974,cf-atm,dev:864475046524962,2023-10-25T06:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
90,60,3580,1021,212,17,,18.976744,30.790697,33.976746,pms7003,4.1679688,43,93.91154,98365.06,moderate,19.302326,32.162792,33.976746,0.031463623,0.04043579,0.061431885,24.02315,cf-atm,dev:864475046524962,2023-10-25T06:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
103,60,4476,1283,276,23,,22.27907,36.34884,44.581394,pms7003,4.1679688,43,94.35388,98327.79,unhealthy-if-sensitive,24.976744,41.488373,45.7907,0.044158936,0.046447754,0.08093262,24.045073,cf-atm,dev:864475046524962,2023-10-25T05:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
89,60,3475,999,195,21,,18.4,30.3,34.95,pms7003,4.1679688,40,94.67359,98312.6,moderate,18.75,31.7,34.95,0.060028076,0.07952881,0.120666504,24.146029,cf-atm,dev:864475046524962,2023-10-25T05:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
90,60,3591,1020,198,21,,19.137932,30.48276,35.13793,pms7003,4.171875,29,95.17965,98302.305,moderate,19.62069,31.793104,35.13793,0.041259766,0.040771484,0.047943115,24.007343,cf-atm,dev:864475046524962,2023-10-25T04:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
100,60,4137,1202,282,23,,21.40909,35.204544,43.43182,pms7003,4.171875,44,95.84427,98288.06,moderate,22.90909,39.590908,43.772728,0.025314331,0.03805542,0.03793335,23.865597,cf-atm,dev:864475046524962,2023-10-25T04:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
81,60,3157,905,163,11,,17.277779,26.583334,29.13889,pms7003,4.171875,36,94.76548,98284.19,moderate,17.277779,26.61111,29.13889,0.042877197,0.051940918,0.041137695,23.953806,cf-atm,dev:864475046524962,2023-10-25T03:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
80,60,2995,853,157,13,,15.675,25.8,27.95,pms7003,4.171875,40,94.447586,98285.43,moderate,15.675,25.825,27.95,0.10845947,0.07763672,0.06774902,24.237806,cf-atm,dev:864475046524962,2023-10-25T03:12:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
95,60,3997,1141,212,24,,20.39535,33.069767,38.953487,pms7003,4.1796875,43,94.31232,98273.234,moderate,21.511627,36.046513,38.953487,0.059692383,0.039794922,0.054870605,24.364767,cf-atm,dev:864475046524962,2023-10-25T02:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
128,60,6847,1982,374,33,,30.15909,46.477272,57.295456,pms7003,4.1796875,44,95.04778,98283.734,unhealthy-if-sensitive,40.863636,63.06818,66.545456,0.023651123,0.01826477,0.026229858,24.574326,cf-atm,dev:864475046524962,2023-10-25T02:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
130,60,7480,2130,390,34,,31.48889,47.466667,59.555557,pms7003,4.1835938,45,95.06233,98319.46,unhealthy-if-sensitive,43.733334,65.8,70.51111,0.026763916,0.028259277,0.022521973,24.524868,cf-atm,dev:864475046524962,2023-10-25T01:42:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
135,60,7878,2254,420,37,,31.907408,49.166668,61.61111,pms7003,4.1835938,54,93.9404,98334.21,unhealthy-if-sensitive,45.333332,69.72222,75.03704,0.02999878,0.02154541,0.01979065,24.584015,cf-atm,dev:864475046524962,2023-10-25T01:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
154,60,10518,3026,550,43,,40.97619,60.761906,71.97619,pms7003,4.1875,42,94.42525,98373.99,unhealthy,62.904762,92.38095,98.78571,0.024398804,0.017730713,0.0209198,24.498865,cf-atm,dev:864475046524962,2023-10-25T00:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
151,60,9508,2713,535,50,,35.8,56,69.25,pms7003,4.1835938,40,93.736465,98398.586,unhealthy,54.95,85.35,92.325,0.04058838,0.04260254,0.02671814,24.26738,cf-atm,dev:864475046524962,2023-10-25T00:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
118,60,6206,1751,330,23,,27.875,42.416668,51.9375,pms7003,4.1914062,48,92.84915,98409.07,unhealthy-if-sensitive,35.645832,53.375,56.979168,0.029251099,0.042633057,0.05230713,24.078215,cf-atm,dev:864475046524962,2023-10-24T23:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
110,60,5610,1588,276,18,,26.65625,39.0625,46.53125,pms7003,4.1914062,32,92.06083,98426.37,unhealthy-if-sensitive,32.65625,46.40625,48.1875,0.029541016,0.029037476,0.026168823,24.26177,cf-atm,dev:864475046524962,2023-10-24T23:12:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
121,60,6636,1898,324,25,,29.108109,43.756756,53.432434,pms7003,4.1953125,37,91.49116,98429.266,unhealthy-if-sensitive,38.756756,56.54054,59.72973,0.041107178,0.023117065,0.034606934,24.60033,cf-atm,dev:864475046524962,2023-10-24T22:42:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
125,60,6655,1912,355,33,,29.142857,45.10204,55.632652,pms7003,4.1953125,49,90.43385,98434.945,unhealthy-if-sensitive,38.57143,59.65306,63.510204,0.028884888,0.019332886,0.018951416,24.827227,cf-atm,dev:864475046524962,2023-10-24T22:12:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
128,60,7238,2065,372,27,,30.6,46.625,56.375,pms7003,4.1992188,40,88.74134,98435.8,unhealthy-if-sensitive,42.05,63.175,65,0.0284729,0.022094727,0.021514893,25.37433,cf-atm,dev:864475046524962,2023-10-24T21:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
136,60,8243,2333,415,36,,32.351353,49.62162,61.10811,pms7003,4.1992188,37,87.39926,98411.02,unhealthy-if-sensitive,46.7027,71.297295,74.02702,0.018157959,0.022460938,0.022750854,25.768982,cf-atm,dev:864475046524962,2023-10-24T21:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
118,60,6378,1809,301,22,,28.36111,42.5,51.77778,pms7003,4.1992188,36,86.14169,98400.66,unhealthy-if-sensitive,36.86111,53.22222,56.555557,0.029388428,0.022842407,0.020706177,26.144258,cf-atm,dev:864475046524962,2023-10-24T20:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
134,60,8083,2296,414,35,,32.35849,49.018867,61.509434,pms7003,4.203125,53,85.61773,98377.42,unhealthy-if-sensitive,46.433964,69.66038,74.71698,0.022750854,0.02281189,0.034576416,26.299265,cf-atm,dev:864475046524962,2023-10-24T20:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
145,60,9270,2637,490,39,,34.644444,53.31111,67,pms7003,4.2070312,45,83.724,98341.46,unhealthy-if-sensitive,53.177776,80.666664,87,0.022323608,0.031951904,0.04196167,26.673014,cf-atm,dev:864475046524962,2023-10-24T19:42:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
116,60,6038,1718,290,20,,27.636364,41.613636,49.5,pms7003,4.2109375,44,81.61876,98281.8,unhealthy-if-sensitive,35.06818,51.5,52.886364,0.022201538,0.031188965,0.034179688,26.919292,cf-atm,dev:864475046524962,2023-10-24T19:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
105,60,4979,1419,258,18,,24.020834,37.25,45.166668,pms7003,4.2148438,48,81.2271,98227.695,unhealthy-if-sensitive,27.979166,42.958332,46,0.033813477,0.025680542,0.0234375,27.083986,cf-atm,dev:864475046524962,2023-10-24T18:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
121,60,6076,1754,344,29,,28.173077,43.46154,52.76923,pms7003,4.2148438,52,78.80769,98180.086,unhealthy-if-sensitive,35.846153,55.51923,58.307693,0.03564453,0.035736084,0.042053223,27.382786,cf-atm,dev:864475046524962,2023-10-24T18:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
118,60,6231,1762,315,24,,27.849056,42.433964,51.54717,pms7003,4.21875,53,77.554695,98124.64,unhealthy-if-sensitive,35.584908,53.45283,56.433964,0.024795532,0.028305054,0.02935791,27.691782,cf-atm,dev:864475046524962,2023-10-24T17:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
102,60,4498,1304,243,26,,22.83721,35.930233,43.488373,pms7003,4.21875,43,72.68148,98096.61,unhealthy-if-sensitive,25.651163,40.55814,44.581394,0.0859375,0.07397461,0.117492676,28.479576,cf-atm,dev:864475046524962,2023-10-24T17:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
126,60,7041,2016,352,29,,30.166666,45.574074,56.555557,pms7003,4.2226562,54,70.17912,98063.28,unhealthy-if-sensitive,40.98148,60.833332,65.12963,0.05493164,0.042114258,0.05886841,29.134802,cf-atm,dev:864475046524962,2023-10-24T16:42:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
48,60,1698,461,70,5,,7.46875,11.5,12.1875,pms7003,4.21875,32,67.12449,98066.12,good,7.46875,11.5,12.1875,0.11273193,0.09875488,0.09185791,29.838474,cf-atm,dev:864475046524962,2023-10-24T16:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
155,60,13313,3671,422,20,1,49.415092,62.81132,70.62264,pms7003,4.2226562,53,62.781746,98078.45,unhealthy,75.43396,95.113205,96.113205,0.12683105,0.11004639,0.0635376,30.632917,cf-atm,dev:864475046524962,2023-10-24T15:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
75,60,2894,824,136,11,,15.285714,23.542856,24.714285,pms7003,4.2265625,35,62.222927,98083.66,moderate,15.285714,23.542856,24.714285,0.051574707,0.06939697,0.07824707,31.02708,cf-atm,dev:864475046524962,2023-10-24T15:12:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
108,60,5114,1460,263,20,,24.636364,38.272728,45.515152,pms7003,4.2265625,33,61.95953,98100.445,unhealthy-if-sensitive,28.969696,44.575756,46.575756,0.036315918,0.022888184,0.029647827,31.544138,cf-atm,dev:864475046524962,2023-10-24T14:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
99,60,4772,1352,204,20,,23.59375,34.75,42.8125,pms7003,4.21875,32,62.262318,98125.74,moderate,26.78125,38.4375,43.1875,0.047973633,0.05709839,0.06427002,31.410538,cf-atm,dev:864475046524962,2023-10-24T14:12:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
70,60,2501,711,132,11,,12.514286,21.114286,22.485714,pms7003,4.2148438,35,59.17126,98150.62,moderate,12.514286,21.114286,22.485714,0.052612305,0.04562378,0.06414795,32.353382,cf-atm,dev:864475046524962,2023-10-24T13:42:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
63,60,2132,605,109,12,2,10.578947,17.789474,19.473684,pms7003,4.2070312,38,57.69222,98217.266,moderate,10.578947,17.789474,19.473684,0.097351074,0.045562744,0.059387207,32.938267,cf-atm,dev:864475046524962,2023-10-24T13:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
81,60,3254,935,150,11,4,17.575758,26.515152,28.333334,pms7003,4.1953125,33,56.198086,98268.62,moderate,17.60606,26.515152,28.333334,0.068237305,0.048187256,0.07312012,33.72152,cf-atm,dev:864475046524962,2023-10-24T12:42:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
75,60,3010,831,133,12,,15.619047,23.571428,25,pms7003,4.1835938,42,65.83651,98315.58,moderate,15.619047,23.571428,25,0.052825928,0.09234619,0.10961914,31.804195,cf-atm,dev:864475046524962,2023-10-24T12:12:41Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
